source_file,session,scent,label,gas_trough_d,gas_mean_d,humid_peak_d,humid_mean_d,temp_d,gas_peak_d,gas_range_d,gas_slope,gas_recovery,gas_trough_pct,gas_skew,humid_recovery,humid_std,gas_late_slope,gas_std,time_to_trough
smell_black_opium_2026-06-01.csv,black_opium_2026-06-01_t0,black_opium,perfume,-48.97666666666667,-19.773333333333333,1.480000000000011,0.4166666666666785,-0.09033333333333005,0.5233333333333334,49.5,-2.7571428571428567,0.8340025862655688,-77.89323013306473,-0.8972584111341897,-0.8738738738738647,0.41148781539946316,0.10278086763070128,14.407139048248114,8
smell_blackberry_bay_2026-06-01.csv,blackberry_bay_2026-06-01_t0,blackberry_bay,perfume,-50.58999999999999,-26.706666666666642,0.7833333333333456,0.18000000000000682,-0.034999999999978826,0.3100000000000165,50.900000000000006,-3.45,0.7844765105093232,-77.96270611804592,0.026105135704455013,-0.8085106382978591,0.35164691887681254,0.7562180200222467,13.828933035085855,5
smell_blackberry_bay_2026-06-01.csv,blackberry_bay_2026-06-01_t1,blackberry_bay,perfume,-58.33333333333333,-41.138333333333335,5.946666666666644,3.013333333333314,-0.8176666666666605,0.06666666666666288,58.39999999999999,-3.971428571428571,0.5884571428571428,-91.09838625715773,0.48452573660506354,-0.26681614349775873,2.35617392302766,0.8881868743047838,14.325157648928917,4
smell_blackberry_bay_2026-06-01.csv,blackberry_bay_2026-06-01_t2,blackberry_bay,perfume,-35.23333333333333,-5.974999999999994,0.556666666666672,0.12999999999999545,0.041833333333332945,0.7666666666666728,36.0,-0.8071428571428569,1.003973509933775,-57.91780821917808,-1.9032175322645453,-1.0538922155688637,0.19567546828585555,0.10057842046718611,8.892811547661527,4
smell_bluebell_2026-06-01.csv,bluebell_2026-06-01_t0,bluebell,perfume,-45.93000000000001,-17.573333333333345,2.549999999999983,0.8799999999999812,-0.2118333333333453,0.8699999999999974,46.8,-3.3285714285714283,0.8698744466216706,-73.21855571496893,-0.555684883904901,-0.6169934640522934,0.5933801479658719,0.3320133481646272,12.065327273730382,14
smell_bluebell_2026-06-01.csv,bluebell_2026-06-01_t1,bluebell,perfume,-55.536666666666676,-21.321666666666665,3.0033333333333303,1.326666666666668,-0.264999999999997,-0.13666666666667027,55.400000000000006,-3.1571428571428575,0.8636936558429864,-84.74136615635014,-0.7517270910019852,-0.5726970033296339,1.1033836846516976,0.47904338153503845,15.418471876291763,9
smell_bluebell_2026-06-01.csv,bluebell_2026-06-01_t2,bluebell,perfume,-19.54666666666666,-3.751666666666658,0.8266666666666609,0.2883333333333127,-0.029333333333330103,0.45333333333333314,19.999999999999993,-0.5928571428571426,0.9638472032742157,-30.00409332787555,-1.7401505454899069,-0.7419354838709685,0.15608936186969594,0.03806451612903205,4.404256463922144,9
smell_lemon_2026-07-01.csv,lemon_2026-07-01_t0,lemon,fresh_plant,-30.960000000000008,-18.866666666666703,0.5500000000000114,-1.1699999999999946,0.5351666666666617,2.0399999999999636,32.99999999999997,-1.0499999999999992,0.06115417743324757,-11.711302768951432,0.6788957461780228,-4.484848484848382,0.6607571414672715,-0.2544160177975519,9.986688918533284,57
smell_lemon_2026-07-01_2.csv,lemon_2026-07-01_2_t0,lemon,fresh_plant,-98.49666666666664,-78.61999999999998,5.3733333333333135,3.588333333333317,-0.37966666666666526,1.8033333333333417,100.29999999999998,-6.571428571428569,0.20819655487495345,-37.86925373899447,3.2479897016678034,-0.3436724565756831,0.8797395447896308,0.343203559510569,16.74030432485888,10
smell_lemon_2026-07-01_3.csv,lemon_2026-07-01_3_t0,lemon,fresh_plant,-21.393333333333317,-14.09166666666664,3.336666666666659,1.7633333333333354,-0.11366666666666347,2.3066666666667004,23.700000000000017,-1.2714285714285722,0.40760361483328167,-9.698086977545401,1.684258860806343,-0.47152847152847394,0.6201791855764114,0.05241379310344949,4.180210986169107,17
smell_lemon_2026-07-02.csv,lemon_2026-07-02_t0,lemon,fresh_plant,-60.790000000000134,-43.70666666666688,5.386666666666677,2.371666666666684,-1.9223333333333414,0.10999999999989996,60.900000000000034,-3.5714285714285716,0.33338816691341866,-17.124426040170178,2.682567239885194,-0.1373762376237638,2.311047742186792,0.058264738598445796,9.967048487669537,10
smell_lemon_2026-07-02_2.csv,lemon_2026-07-02_2_t0,lemon,fresh_plant,-23.98666666666668,-16.82499999999999,5.516666666666666,3.6266666666666723,-1.0686666666666653,4.313333333333333,28.30000000000001,-2.0214285714285722,0.3279599777654254,-7.055178634456256,1.9648526956928658,-0.09425981873111841,1.63081779076225,0.228965517241381,5.933607437488782,14
smell_lemon_2026-07-02_3.csv,lemon_2026-07-02_3_t0,lemon,fresh_plant,-84.49666666666667,-61.745000000000005,8.88333333333334,3.806666666666686,-2.5131666666666668,-0.7966666666666242,83.70000000000005,-5.014285714285718,0.3167777821610325,-24.534693522004666,2.720797270518393,-0.21388367729831192,3.1964233484039974,0.22725250278086986,14.30458541478532,6
smell_lemon_2026-07-02_4.csv,lemon_2026-07-02_4_t0,lemon,fresh_plant,-80.59333333333336,-56.285000000000025,7.423333333333318,5.151666666666657,-0.6321666666666808,-4.293333333333351,76.30000000000001,-3.721428571428573,0.28769956158491183,-30.459321222504983,1.7385635362838892,-0.16883700044903452,1.4727628986213488,0.24938820912124499,14.959682390419331,25
smell_lemon_2026-07-02_5.csv,lemon_2026-07-02_5_t0,lemon,fresh_plant,-17.35333333333338,-9.345000000000056,4.810000000000002,2.70000000000001,-0.4851666666666574,1.5466666666666242,18.900000000000006,-1.2571428571428587,0.7184018440261218,-7.314263234798266,-0.03321648102818231,-0.309078309078307,0.7680494775728969,0.15639599555060843,5.190770388123737,18
smell_lemon_2026-07-03.csv,lemon_2026-07-03_t0,lemon,fresh_plant,-17.586666666666673,-11.533333333333331,3.7766666666666637,2.124999999999993,-0.26366666666666916,0.6133333333333155,18.19999999999999,-1.0428571428571425,0.43214556482183425,-7.1349363048711245,1.33737041124223,-0.3530450132391889,0.8640007073042372,0.0927252502780883,3.442066562723941,13
smell_mint_2026-07-01.csv,mint_2026-07-01_t0,mint,fresh_plant,-36.436666666666696,-25.416666666666686,4.759999999999998,2.606666666666669,-0.17599999999999127,-3.436666666666696,33.0,-1.5,0.1262464550361355,-15.423798168503348,1.2203471632348375,-0.3333333333333318,1.1910033118715029,-0.13759733036707367,8.156220529959532,49
smell_mint_2026-07-01_2.csv,mint_2026-07-01_2_t0,mint,fresh_plant,-54.75999999999996,-35.01333333333329,6.023333333333333,2.3416666666666615,-0.31216666666667336,2.7400000000000375,57.5,-3.7642857142857156,0.46992938884830787,-23.7405705367207,0.9167185687430418,-0.6651909241837289,1.25292879109531,0.9180645161290308,14.380652125531565,27
smell_mint_2026-07-02.csv,mint_2026-07-02_t0,mint,fresh_plant,-115.71999999999997,-86.87333333333328,6.663333333333341,3.9333333333333513,-0.39216666666666455,2.6800000000000352,118.4,-8.042857142857143,0.24824288512501416,-46.9986191211112,2.0936066376827176,-0.22511255627814095,1.549763422805774,0.19599555061179236,23.49766986083703,18
